 Label,Event ID,Service Name,Service File Name,Service Type,Service Start Type,Service Account,Data Service Name,Timestamp,ID
benign,7045,PrintService,C:\Windows\System32\spoolsv.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender Service,2024-02-22T08:45:12.123Z,4a3f9e62-4211-49d4-b12f-87a64d89dY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2023-11-02T08:42:19.128Z,42b1df67-e89c-4123-bb35-81a37a94cY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender Advanced Threat Protection,2024-03-22T08:45:12.219Z,43a5f2a1-df81-4b43-a8c5-12345abcY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-02T08:45:12.192Z,4a6f8c21-2361-4023-b26a-71d4e4eacY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-07-22T10:45:12.192Z,4f3c512d-8e9f-4b2d-8e8c-5c6b92a7f88aY
benign,7045,NetworkAgent,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-07-22T10:15:32.192Z,4a731c4d-2c43-49c1-8da5-1234567890Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-22T08:49:12.219Z,3fda82b4-4a15-43c2-b1a2-9821e59fY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-04-22T09:41:19.123Z,4f6a4319-2b91-4123-9a4b-cdefghijkY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Own Process,Auto Start,NT AUTHORITY\LocalService,NetworkService,2024-08-22T08:15:21.421Z,4d7a82d1-2b94-4123-ba72-1234567890Y
benign,7045,MSSQLSERVER,C:\Program Files\Microsoft SQL Server\MSSQL14.MSSQLSERVER\MSSQL\Binn\sqlservr.exe,Own Process,Auto Start,NT Service\MSSQLSERVER,SQLServer,2024-08-20T08:45:12.219Z,4f8a54d1-9b12-4126-9c43-112233445Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-02T08:45:12.189Z,4c2ea91a-5f6c-49e3-9a2f-f3b10d6bY
benign,7045,WindowsUpdateService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-20T08:45:12.187Z,351e2b42-1c7c-49d4-b321-6d4f3a6b8cY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-22T08:41:19.512Z,3b65f19a-4567-8a91-b123-45a6b7890cY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-02-20T10:45:12.192Z,4a81d9f3-2194-43f8-93f4-5ecrtyuY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Own Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-02-22T08:41:19.421Z,4a87b123-2198-4c1a-9df4-82a1e86dY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,DNSClient,2024-08-21T08:45:12.185Z,4f8a3c9d-236b-4351-b59e-98d4ea7bY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT Authority\NetworkService,WindowsUpdate,2024-07-22T08:45:12.219Z,4a62f9a1-2d34-412e-8c9a-5f8b3cc25fY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,DNSClient,2024-09-01T08:41:22.191Z,4f6a6e7b-2d1a-4c53-95f3-62b8d4f8e9Y
benign,7045,Windows Defender Advanced Threat Protection Service,C:\Program Files\Windows Defender Advanced Threat Protection\MSASCui.exe,Own Process,Auto Start,LocalService,Windows Defender,2024-03-22T08:45:12.219Z,4b6f97a2-321c-45df-a543-2356789abcY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,DNSClient,2024-03-21T08:42:19.218Z,4e371a93-49ce-4f6d-bf23-4a3f8b69fY
benign,7045,MyPrintService,C:\Windows\System32\spoolsv.exe,Own Process,Auto Start,LocalSystem,WindowsUpdate,2024-03-22T08:45:12.192Z,741236cd-8192-4211-9fasdf-23456789Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-02-22T11:49:23.421Z,4a6d7a2f-1f4d-473e-ba9f-85c4dtreY
benign,7045,SQLServerAgent,C:\Program Files\Microsoft SQL Server\MSSQL14.MSSQLSERVER\MSSQL\Binn\SQLAGENT.EXE,Own Process,Auto Start,NT SERVICE\SQLServerAgent,MSSQLSERVER,2024-08-20T08:45:12.219Z,4a7f59c2-1d34-4b91-9e3c-57f24b7fY
benign,7045,PrintService,C:\Windows\System32\spoolsv.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Update Service,2024-03-22T08:10:15.247Z,4f2a87f3-2198-41c4-9c5f-8b6c341aY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-02-22T10:45:14.219Z,4a75f321-1d34-4112-bc9a-8a3e41f9e1Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT Authority\NetworkService,Windows Defender,2024-02-20T11:45:19.421Z,4e82d5c9-1a4f-46a3-bc87-fsdfgeweY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T08:41:19.421Z,4c7f3a8e-92d1-4d15-ba32-87b9e8a18d8Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT Authority\NetworkService,Windows Defender,2024-09-02T08:15:22.219Z,341a8d7e-4f92-11ec-b561-8b4a79f9eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:10:15.219Z,4a82f5b6-2198-4c51-9c26-87b43d6aY
benign,7045,BackupService,C:\Program Files\Microsoft Backup\backupsvc.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-02T10:45:12.219Z,4a832c19-21a8-4d73-85f4-82e4b9a7ebdY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,DNSClient,2024-08-20T08:42:11.219Z,4a21d7c9-642d-4128-bc41-43asdwqeY
benign,7045,VMwareTools,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,Own Process,Auto Start,LocalService,Windows Defender,2024-03-22T08:45:12.219Z,4a731f6b-2c4e-4421-b1a2-5b9f87a3Y
benign,7045,BackupService,C:\Program Files\Microsoft\Backup\backup.exe,Own Process,Auto Start,NT AUTHORITY\SYSTEM,Windows Defender Advanced Threat Protection,2024-09-02T08:15:21.012Z,4f6a73b4-f3c1-4f1e-8e2f-4a9b82f1c9dY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T08:41:19.421Z,35f4ec98-2319-4c1a-9ffd-87b6cfgdY
benign,7045,BackupService,C:\Program Files\Microsoft\BackupSvc\backupsvc.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-02T08:45:12.192Z,4f7e52d1-82c1-46a1-9f42-8321a145a9Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-08-22T08:45:12.219Z,4a85f321-1234-4123-9a87-23456abcdeY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-05-22T08:41:19.421Z,4a82f511-2e95-4a23-bc15-123456789Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-02-22T08:41:19.421Z,4f7a3c5e-12e6-49e8-83da-8f0c6f12a9eY
benign,7045,StorageService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Update,2024-03-22T08:41:12.219Z,4f658a6d-21df-41c1-9f83-3a4b5cdefY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender Advanced Threat Protection Service,2024-03-22T08:41:19.421Z,43a9c7d5-54b7-4a39-92f3-87a3f0146aY
benign,7045,MySQL,C:\Program Files\MySQL\mysqld.exe,Own Process,Auto Start,NT AUTHORITY\SYSTEM,SQLServer,2024-08-20T08:42:11.219Z,74123698-4b92-43f1-85f3-2a23a4bc9Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT Authority\LocalService,Windows Defender,2024-09-02T08:45:12.219Z,4f654321-1234-5678-9012-abcdefgY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:47:12.191Z,2e81753c-4305-4e3d-9f12-34f9e6a2Y
benign,7045,Netman,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-02T08:45:12.123Z,4a85f32c-761d-42df-9bc6-82c5b9=Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Shared Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T09:41:19.219Z,85f63c4e-4bda-4123-b9a6-8e5bf2f7g1Y
benign,7045,PrintService,C:\Windows\System32\spoolsv.exe,Own Process,Auto Start,LocalSystem,WindowsPrint,2024-09-02T08:41:21.189Z,3fa3a59c-6a43-4135-9b8e-5f3a7e8c9bY
benign,7045,NetworkManager,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-08-20T08:41:22.192Z,2c4e5a6d-1d2f-4b67-9e8c-12a3456789Y
benign,7045,PrintService,C:\Windows\System32\spoolsv.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-02-22T08:45:12.219Z,4a86d621-95c5-42e2-bb12-8a56fghjY
benign,7045,WSearch,C:\Windows\System32\SearchIndexer.exe,Own Process,Auto Start,LocalSystem,WindowsSearch,2024-08-22T08:41:19.219Z,43a76c9f-4a54-49e2-9b4b-126815d9Y
benign,7045,NetmanService,C:\Windows\System32\netimsvc.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-02-22T10:11:42.219Z,43c21a2e-9a5d-4af8-b33c-4c67b5a3Y
benign,7045,MyService,C:\Program Files\MyService\myservice.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-08-20T10:14:22.189Z,4b6f9d8e-1234-42c5-8c0c-1234567890Y
benign,7045,WindowsUpdateService,C:\Windows\System32\svchost.exe,Shared Process,Delayed Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T08:45:12.219Z,4f58a211-621c-4a55-af7a-34d2fbc1ba5Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender Advanced Threat Protection,2024-03-22T08:41:19.421Z,4f63b9e2-85a3-41df-9f7c-8214923d3aY
benign,7045,MyBackupService,C:\Program Files\MyBackup\MyBackupService.exe,Own Process,Auto Start,LocalSystem,Windows Defender Advanced Threat Protection,2024-09-02T08:42:19.212Z,4a69a2e3-9f81-4123-b14f-1b0d5a67b6c9Y
benign,7045,WSqmService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-01T08:42:19.421Z,4c1a3e6c-5b43-4f7a-b2f9-8d7f6c5d9eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:41:19.421Z,4c1216a2-23f9-49a7-b4c3-9d8f31c5fY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-03-10T08:45:12.219Z,43a21d5b-4211-4d4e-8e7a-2b8f1c9b34eY
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-02-22T10:45:12.192Z,43f81c9f-4c1b-4611-bb83-7a56f43123Y
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-02-22T08:42:19.421Z,43a91c11-4f9a-42c1-8e4b-5a9b2d6cY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender Service,2024-03-21T08:15:32.219Z,3098a234-529f-4123-bd8a-1234567890Y
benign,7045,PrintManager,C:\Windows\System32\spoolsv.exe,Own Process,Auto Start,LocalService,WindowsPrintService,2024-03-22T08:41:12.219Z,47a8239c-f4d2-468f-bd3c-921cd061f3Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:47:12.592Z,4169ed93-11f9-4a6e-bf1a-43d4b23c7dY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Update,2024-08-22T08:42:19.219Z,4e29b4d5-1a42-4f8e-95a7-2b1f5cd2Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,LocalService,WindowsUpdate,2024-02-23T08:49:12.189Z,3f9627a4-51c6-4123-bc92-83a1345aY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-02T08:41:19.421Z,4f6a8f23-9f3b-4128-b2a1-937239523Y
benign,7045,VMware Tools,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,Own Process,Auto Start,NT AUTHORITY\SYSTEM,Windows Defender,2024-02-22T08:41:19.521Z,43a9f6c2-511d-49b8-8a5e-123456789012Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Delayed Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-07-22T03:45:12.192Z,4ae2f511-6dcb-49a8-8e3c-a21f7a3b7Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T18:45:12.192Z,45f8a2d1-6e41-492f-bf9e-5a68c8dfY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender Advanced Threat Protection Service,2024-03-22T08:45:19.421Z,3f68d319-45de-49b3-8a29-8b73e44fY
benign,7045,Netman,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-20T08:15:32.192Z,4d8b2c5a-71a2-4f3e-9d4f-26a2b8c3e9Y
benign,7045,MySQL80,C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,SqlServer,2024-08-22T08:42:19.213Z,4c74b5a2-357d-411c-8d7d-1234567890Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,DNSClient,2024-02-22T09:45:12.192Z,4eca23b9-f7d2-43f9-8e3b-1a2b3c4d5eY
benign,7045,NetworkSecurity,C:\Windows\System32\svchost.exe,Shared Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-01T08:42:11.219Z,43f2819d-927a-4f85-82df-7a5a4b8cd0c1Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,NetworkConnectivityStatus,2024-08-22T08:42:19.219Z,4e231f6d-85a3-4f5e-9c1d-8721a7ccY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:41:19.219Z,43a79c1d-9a93-4b23-bd47-2349a5bcY
benign,7045,VMwareTools,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,Own Process,Auto Start,LocalService,WindowsUpdate,2024-03-22T08:41:19.421Z,4f67b321-1c4a-496b-9f39-12345678Y
benign,7045,PrintService,C:\Windows\System32\spoolsv.exe,Share Process,Auto Start,LocalService,WindowsPrint,2024-08-22T08:45:12.191Z,43a711d2-9b42-4121-ba93-4f6e8e123Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-20T09:47:12.421Z,7a6f4a3e-2b4c-4e3a-b312-5f6g7h8iY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-08-20T09:47:12.219Z,4a7f2349-192c-4931-8a39-4567890123Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:45:12.191Z,2b4c531a-45f1-4111-92ae-e5f72e3fY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,Windows Update,2024-03-22T08:45:12.219Z,43a7f4d2-9b41-4b8e-92f1-351e8b34af0bY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-02-22T10:45:01.219Z,4d53a231-9b43-4125-b1a2-7c43g6hkY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:45:12.192Z,f47acbd5-21a8-4d1c-b23f-87cd45678Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT Authority\LocalService,WindowsUpdate,2024-07-22T09:45:12.192Z,4178a21e-3f6b-4f2a-bb8c-45f6a5e5Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,DNS Client,2024-09-02T08:45:12.219Z,4a7f59e2-f42d-4f5a-8f1e-627381de2a0cY
benign,7045,WindowsUpdateSvc,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T10:45:12.219Z,4a28091a-e431-4b9b-b5f8-8237c11e2fY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,LocalService,WindowsUpdate,2024-09-02T08:41:19.142Z,4f635b2e-9f8c-4128-b4f9-1c5f8a29Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-21T08:15:02.192Z,43a6bd8f-25e4-4f6c-b3c9-ea7dsaqweY
benign,7045,MyPrintService,C:\Windows\System32\spoolsv.exe,Own Process,Auto Start,LocalSystem,WindowsPrintService,2024-09-02T10:45:21.219Z,482de9a5-e287-4c51-b3f6-8a5e43b4f2Y
benign,7045,WindowsUpdateService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-22T08:45:12.191Z,4f6b2a4d-4295-4123-9d4a-35d263123Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:41:19.421Z,4f61a8f3-21a9-49d6-9f4b-123456789Y
benign,7045,MSSQLSERVER,C:\Program Files\Microsoft SQL Server\MSSQL14.MSSQLSERVER\MSSQL\Binn\sqlservr.exe,Own Process,Auto Start,NT Service\MSSQLSERVER,SQLServerAgent,2024-08-22T08:41:11.219Z,3e5c89a4-92a8-4c9a-afee-71952f5cY
benign,7045,PrintSpooler,C:\Windows\System32\spoolsv.exe,Own Process,Auto Start,LocalSystem,WindowsPrintService,2024-02-20T08:45:12.192Z,4c927a3d-ebd5-4b46-b1e7-23456cedfY
benign,7045,DNSCache,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender Advanced Threat Protection,2024-09-01T10:45:21.219Z,4f6a4f31-9dfe-42ea-8b6c-434df77a4b9cY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,DNSClient,2024-03-22T10:45:12.189Z,4f6a731d-21cb-4d6c-ba5f-1234xyzY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,Windows Update,2024-03-22T08:41:21.192Z,47582f31-9365-43a8-bf6a-4e1a5c43Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-01T08:42:19.219Z,43a215d7-11c4-4b22-b312-56tgew8fY
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,DNS,2024-03-10T19:15:22.191Z,4fbc7e3f-22f1-4e34-ba6a-5dcb7a12eY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-02-22T08:45:12.192Z,3f62b51a-4b6d-4251-af4c-43d128fcY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-01T08:45:21.219Z,4f62fba9-1234-45a6-bcde-1234567890Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT Authority\LocalService,Windows Update,2024-09-02T08:41:22.191Z,43f21b8e-45e7-4625-b21a-4f0de3a22d9cY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T11:47:13.219Z,46a22f5d-4c7a-4219-b2d3-5a7a3e4bY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-02-22T08:41:19.421Z,4a2f9b43-219f-43b7-a21b-5e7a4e8aY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT Authority\NetworkService,Windows Defender,2024-09-02T08:41:19.219Z,4e512a8d-27b9-49f4-9c2a-5a62b9f2Y
benign,7045,DNSCache,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:45:12.219Z,43a94e7c-1e41-49c5-ba2a-4f3e89b23d8Y
benign,7045,Netman,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-02T08:45:12.219Z,43b6a9d1-2319-4982-bc85-1234567890Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LOCAL SERVICE,Windows Defender,2024-09-02T10:45:12.219Z,4f7b251c-2e4d-49e7-b54f-8b6d45ca3eY
benign,7045,NetworkSecuritySvc,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-20T08:45:12.192Z,4f6a8c9d-23b4-4681-b5a2-fg12e8dY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-22T08:41:12.219Z,4a31569f-29cd-49a5-b2c3-421a8b92f6dY
benign,7045,BackupSvc,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-03-22T08:41:19.217Z,43a9c121-95c2-4b6e-8f9a-5d2a11Y
"""benign+A607",7045,Netman,C:\\Windows\\System32\\svchost.exe,Share Process,Auto Start,NT AUTHORITY\\LocalService,WindowsUpdate,2024-08-22T08:45:12.192Z,a0182f3e-442b-469d-9f43-8b3d13b1a4cY
benign,7045,MyService,C:\Program Files\MyService\bin\myservice.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-20T10:14:22.192Z,4f3a0fcb-1c11-42a1-8234-bb97a49d1Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Update,2024-03-22T08:41:19.219Z,43a2f519-2191-4c1a-8e92-fffffY
